player_name,birthdate,turned_pro,weight_kg,height_cm,handedness,backhand,percentage_aces,percentage_df,percentage_1stwon,percentage_bpsaved,percentage_bpobtained,percentage_bpconverted
heckler_t.,,,,,,,,,,,,
hettleman_k.,,,,,,,,,,,,
hojberg_s.,1933.08.24,,,,,,,,,,,
hicks_s.,,,,,,,,,,,,
herren_w.,,,,,,,,,,,,
hannam_c.,,,,,,,,,,,,
josehermosilla_j.,,,,,,,,,,,,
harit_v.,,,,,,,,,,,,
hurry_j.,,,,,,,,,,,,
hallam_c.,,,,,,,,,,,,
hull_r.,,,,,,,,,,,,
huber_r.,1930.04.15,,,,,,,,,,,
hammersley_a.,,,,,,,,,,,,
henderson_c.,1934.05.27,,,,,,,,,,,
hoehn_r.,,,,,,,,,,,,
harum_d.,,,,,,,,,,,,
huber_a.,1930.04.15,,,,,,,,,,,
hughes_d.,,,,,,,,,,,,
hann_j.,,,,,,,,,,,,
hajjar_n.,1926.10.02,,,,,,,,,,,
keithhawton_r.,,,,,,,,,,,,
horn_j.,,,,,,,,,,,,
hode_j.,,,,,,,,,,,,
harum_a.,,,,,,,,,,,,
hoejberg_l.,,,,,,,,,,,,
hime_m.,,,,,,,,,,,,
hollander_a.,,,,,,,,,,,,
harvey_g.,,,,,,,,,,,,
hecht_l.,1910.08.31,,,,,,,,,,,
heldman_j.,,,,,,,,,,,,
hermann_h.,1927.05.25,,,,,,,,,,,
hamilton_d.,,,,,,,,,,,,
hildebrand_p.,,,,,,,,,,,,
hampel_l.,1996.12.24,,78.0,188.0,Right-Handed,One-Handed Backhand,,,,,,
hagist_f.,,,,,,,,,,,,
herzog_a.,,,,,,,,,,,,
hopman_h.,1906.08.12,,,,,,,,,,,
hare_p.,,,,,,,,,,,,
hovell_c.,,,,,,,,,,,,
hawley_b.,,,,,,,,,,,,
huszar_f.,1922.04.24,,,,,,,,,,,
huebner_l.,,,,,,,,,,,,
hyde_h.,1934.03.14,,,,,,,,,,,
hanna_p.,,,,,,,,,,,,
hirsch_j.,,,,,,,,,,,,
horn_t.,,,,,,,,,,,,
hyks_b.,,,,,,,,,,,,
hough_r.,,,,,,,,,,,,
haughton_b.,,,,,,,,,,,,
hayes_l.,,,,,,,,,,,,
hetzek_a.,,,,,,,,,,,,
harper_j.,,,,,,,,,,,,
haanes_j.,1912.04.30,,,,,,,,,,,
erikhessen_n.,1923.02.09,,,,,,,,,,,
hamburger_a.,,,,,,,,,,,,
hippenstiel_c.,,,,,,,,,,,,
harris_c.,,,,,,,,,,,,
heathcote_j.,,,,,,,,,,,,
hunter_a.,,,,,,,,,,,,
huonder_h.,,,,,,,,,,,,
haanes_t.,1922.02.23,,,,,,,,,,,
hugron_j.,,,,,,,,,,,,
hare_c.,1915.07.16,,,,,,,,,,,
hall_g.,,,,,,,,,,,,
hancock_l.,,,,,,,,,,,,
hassett_h.,,,,,,,,,,,,
hone_g.,,,,,,,,,,,,
hooper_p.,,,,,,,,,,,,
harada_t.,1899.05.16,,,,,,,,,,,
hawkes_j.,1899.06.07,,,,,,,,,,,
huxtable_j.,,,,,,,,,,,,
hebda_j.,,,,,,,,,,,,
hughes_p.,1902.12.21,,,,,,,,,,,
hamm_h.,,,,,,,,,,,,
herndon_e.,,,,,,,,,,,,
hecht_m.,,,,,,,,,,,,
hendrix_a.,,,,,,,,,,,,
hawley_d.,,,,,,,,,,,,
hammond_g.,,,,,,,,,,,,
hartman_l.,,,,,,,,,,,,
hart_r.,,,,,,,,,,,,
hines_w.,,,,,,,,,,,,
hansen_b.,,,,,,,,,,,,
hardwick_d.,,,,,,,,,,,,
hainline_r.,,,,,,,,,,,,
holbrook_g.,,,,,,,,,,,,
hunt_c.,,,,,,,,,,,,
henderson_a.,,,,,,,,,,,,
haim_m.,1998.01.11,,,,,,,,,,,
hunt_g.,,,,,,,,,,,,
hunt_j.,1919.02.17,,,,,,,,,,,
huxley_a.,,,,,,,,,,,,
harman_r.,,,,,,,,,,,,
holland_g.,,,,,,,,,,,,
hauser_o.,,,,,,,,,,,,
hudlow_d.,,,,,,,,,,,,
henkel_h.,1915.10.09,,,,,,,,,,,
hamilton_l.,,,,,,,,,,,,
harvey_c.,,,,,,,,,,,,
higgin_r.,,,,,,,,,,,,
hare_h.,,,,,,,,,,,,
harreguy_s.,,,,,,,,,,,,
harman_p.,,,,,,,,,,,,
hadingham_b.,,,,,,,,,,,,
hendersobrooks_t.,,,,,,,,,,,,
hughes_v.,1913.07.30,,,,,,,,,,,
hansom_e.,,,,,,,,,,,,
horne_h.,,,,,,,,,,,,
hebda_l.,,,,,,,,,,,,
halstead_t.,,,,,,,,,,,,
hartford_h.,,,,,,,,,,,,
hendrie_j.,,,,,,,,,,,,
hess_w.,,,,,,,,,,,,
hebard_r.,,,,,,,,,,,,
harris_s.,,,,,,,,,,,,
higgs_e.,,,,,,,,,,,,
haensch_l.,,,,,,,,,,,,
mohammedhadi_s.,1899.08.12,,,,,,,,,,,
hyat_a.,,,,,,,,,,,,
hughes_w.,,,,,,,,,,,,
galwayholmes_n.,,,,,,,,,,,,
hillyard_j.,,,,,,,,,,,,
hess_j.,,,,,,,,,,,,
hunter_h.,,,,,,,,,,,,
higgins_c.,,,,,,,,,,,,
hillyard_b.,,,,,,,,,,,,
hammell_b.,,,,,,,,,,,,
helmore_b.,,,,,,,,,,,,
halberstadt_c.,,,,,,,,,,,,
hennessey_j.,1900.10.27,,,,,,,,,,,
harte_s.,,,,,,,,,,,,
hunter_f.,1894.06.28,,,,,,,,,,,
hone_f.,,,,,,,,,,,,
hone_r.,,,,,,,,,,,,
hicks_h.,,,,,,,,,,,,
hatterley_u.,,,,,,,,,,,,
halliday_w.,,,,,,,,,,,,
hurst_g.,,,,,,,,,,,,
holthouse_j.,,,,,,,,,,,,
hartz_f.,,,,,,,,,,,,
hodges_d.,,,,,,,,,,,,
hillier_h.,,,,,,,,,,,,
hurditch_p.,,,,,,,,,,,,
heath_r.,1884.06.15,,,,,,,,,,,
hogan_j.,,,,,,,,,,,,
hick_m.,,,,,,,,,,,,
halkeman_j.,,,,,,,,,,,,
hollins_e.,,,,,,,,,,,,
hirsch_p.,,,,,,,,,,,,
herckelman_a.,,,,,,,,,,,,
haege_p.,,,,,,,,,,,,
hubbell_j.,,,,,,,,,,,,
hatherley_a.,,,,,,,,,,,,
hill_l.,,,,,,,,,,,,
heyden_l.,,,,,,,,,,,,
holman_c.,,,,,,,,,,,,
hotham_r.,,,,,,,,,,,,
henty_b.,,,,,,,,,,,,
heath_n.,,,,,,,,,,,,
hutchinson_m.,,,,,,,,,,,,
half_w.,,,,,,,,,,,,
howard_j.,,,,,,,,,,,,
hallowes_h.,,,,,,,,,,,,
henderson_s.,,,,,,,,,,,,
huthnance_a.,,,,,,,,,,,,
_h.,,,,,,,,,,,,
henville_u.,,,,,,,,,,,,
hedemann_a.,,,,,,,,,,,,
hayman_w.,,,,,,,,,,,,
hepburn_s.,,,,,,,,,,,,
hollick_w.,,,,,,,,,,,,
hall_m.,,,,,,,,,,,,
holt_j.,,,,,,,,,,,,
harrison_h.,,,,,,,,,,,,
hopkins_c.,,,,,,,,,,,,
hardy_s.,,,,,,,,,,,,
harrison_p.,,,,,,,,,,,,
haviland_w.,,,,,,,,,,,,
hodge_h.,,,,,,,,,,,,
hayday_h.,,,,,,,,,,,,
hathaway_h.,,,,,,,,,,,,
hall_p.,,,,,,,,,,,,
hubbell_c.,,,,,,,,,,,,
hammett_a.,,,,,,,,,,,,
hayes_w.,,,,,,,,,,,,
havens_v.,,,,,,,,,,,,
hockmeyer_v.,,,,,,,,,,,,
harte_r.,,,,,,,,,,,,
healy_a.,,,,,,,,,,,,
hall_w.,,,,,,,,,,,,
hicks_e.,,,,,,,,,,,,
hoerr_r.,,,,,,,,,,,,
hames_w.,,,,,,,,,,,,
harran_e.,,,,,,,,,,,,
hobbart_c.,,,,,,,,,,,,
hane_h.,,,,,,,,,,,,
hughes_j.,,,,,,,,,,,,
horrell_w.,,,,,,,,,,,,
hendrickson_e.,,,,,,,,,,,,
harris_f.,,,,,,,,,,,,
holden_r.,,,,,,,,,,,,
harvey_h.,,,,,,,,,,,,
hartel_l.,,,,,,,,,,,,
hawkes_k.,,,,,,,,,,,,
highett_r.,,,,,,,,,,,,
highett_g.,,,,,,,,,,,,
hackett_h.,1878.07.17,,,,,,,,,,,
hooker_e.,,,,,,,,,,,,
henshaw_s.,,,,,,,,,,,,
horan_j.,,,,,,,,,,,,
howitt_g.,,,,,,,,,,,,
hawthorn_b.,,,,,,,,,,,,
harvey_l.,,,,,,,,,,,,
harding_r.,,,,,,,,,,,,
hole_c.,,,,,,,,,,,,
hicks_p.,,,,,,,,,,,,
hoppin_b.,,,,,,,,,,,,
hobbs_l.,,,,,,,,,,,,
heyl_w.,,,,,,,,,,,,
hoffman_s.,,,,,,,,,,,,
humpreys_g.,,,,,,,,,,,,
hubbard_j.,,,,,,,,,,,,
hopkins_f.,,,,,,,,,,,,
hazard_r.,,,,,,,,,,,,
herring_e.,,,,,,,,,,,,
hunter_l.,,,,,,,,,,,,
hendriks_a.,,,,,,,,,,,,
hewlett_p.,,,,,,,,,,,,
heath_c.,,,,,,,,,,,,
hastings_h.,,,,,,,,,,,,
harbison_d.,,,,,,,,,,,,
hawksworth_s.,,,,,,,,,,,,
heldring_t.,,,,,,,,,,,,
herd_c.,,,,,,,,,,,,
hamilton_m.,,,,,,,,,,,,
hill_g.,,,,,,,,,,,,
harrower_p.,,,,,,,,,,,,
heaton_s.,,,,,,,,,,,,
hall_f.,,,,,,,,,,,,
hobbs_g.,,,,,,,,,,,,
hatch_c.,,,,,,,,,,,,
hawk_p.,,,,,,,,,,,,
hutchinson_n.,,,,,,,,,,,,
hendrick_t.,,,,,,,,,,,,
hinckley_g.,,,,,,,,,,,,
hoffman_f.,,,,,,,,,,,,
holcombe_j.,,,,,,,,,,,,
hughes_f.,,,,,,,,,,,,
hobart_c.,,,,,,,,,,,,
hinck_o.,,,,,,,,,,,,
hale_c.,,,,,,,,,,,,
hollister_g.,,,,,,,,,,,,
hawes_d.,,,,,,,,,,,,
holland_a.,,,,,,,,,,,,
holmes_a.,,,,,,,,,,,,
hopson_b.,,,,,,,,,,,,
hinckley_s.,,,,,,,,,,,,
hoskins_a.,,,,,,,,,,,,
holt_h.,,,,,,,,,,,,
hale_e.,,,,,,,,,,,,
hoffman_e.,,,,,,,,,,,,
harriman_h.,,,,,,,,,,,,
hoyt_l.,,,,,,,,,,,,
hodges_r.,,,,,,,,,,,,
howe_w.,,,,,,,,,,,,
hitchcock_h.,,,,,,,,,,,,
hubbard_a.,,,,,,,,,,,,
howland_f.,,,,,,,,,,,,
hogres_j.,,,,,,,,,,,,
horton_k.,,,,,,,,,,,,
holland_r.,,,,,,,,,,,,
huntington_r.,,,,,,,,,,,,
hitt_w.,,,,,,,,,,,,
hall_e.,,,,,,,,,,,,
havermayer_h.,,,,,,,,,,,,
hickox_r.,,,,,,,,,,,,
hull_w.,,,,,,,,,,,,
howland_m.,,,,,,,,,,,,
huntington_f.,,,,,,,,,,,,
hartley_c.,,,,,,,,,,,,
hillyard_g.,1864.02.06,,,,,,,,,,,
haydon_t.,,,,,,,,,,,,
houget_f.,,,,,,,,,,,,
hillerup_t.,,,,,,,,,,,,
herschell_a.,,,,,,,,,,,,
hechle_j.,,,,,,,,,,,,
hausberg_l.,,,,,,,,,,,,
hallward_a.,,,,,,,,,,,,
horton_t.,,,,,,,,,,,,
henshaw_r.,,,,,,,,,,,,
harris_b.,,,,,,,,,,,,
hawes_a.,,,,,,,,,,,,
hovey_f.,,,,,,,,,,,,
hobart_j.,,,,,,,,,,,,
hovey_j.,,,,,,,,,,,,
howland_r.,,,,,,,,,,,,
howland_j.,,,,,,,,,,,,
herrick_w.,,,,,,,,,,,,
herrick_g.,,,,,,,,,,,,
hall_v.,,,,,,,,,,,,
hughes_s.,,,,,,,,,,,,
hamilton_w.,,,,,,,,,,,,
hartley_j.,,,,,,,,,,,,
hydeclark_r.,,,,,,,,,,,,
hallward_h.,,,,,,,,,,,,
heatley_c.,,,,,,,,,,,,
hallward_m.,,,,,,,,,,,,
hansell_w.,,,,,,,,,,,,
heathcote_c.,,,,,,,,,,,,
harold_f.,,,,,,,,,,,,
hacon_w.,,,,,,,,,,,,
hankey_m.,,,,,,,,,,,,
hill_e.,,,,,,,,,,,,
hamilton_c.,,,,,,,,,,,,
hadow_f.,,,,,,,,,,,,
hoare_t.,,,,,,,,,,,,
hadow_a.,,,,,,,,,,,,
hewitt_e.,,,,,,,,,,,,
hewins_e.,,,,,,,,,,,,
hubbard_c.,,,,,,,,,,,,
hoppin_f.,,,,,,,,,,,,
hoopes_w.,,,,,,,,,,,,
howland_c.,,,,,,,,,,,,
hale_r.,,,,,,,,,,,,
hooper_s.,,,,,,,,,,,,
hurd_g.,,,,,,,,,,,,
haynes_f.,,,,,,,,,,,,
howe_m.,,,,,,,,,,,,
heaton_a.,,,,,,,,,,,,
hatch_w.,,,,,,,,,,,,
hoffman_w.,,,,,,,,,,,,
hooper_h.,,,,,,,,,,,,
imonitie_d.,1954.04.10,,,,,,,,,,,
shu_n.,1994.04.24,,84.0,183.0,Right-Handed,One-Handed Backhand,,,,,,
ingaramo_m.,1962.10.13,1982.0,69.0,178.0,,,0.011948944526264115,0.027772299417301662,0.6123573114256343,0.5439703153988867,0.06846300516309403,0.43154761904761907
iskersky_e.,1958.01.25,,70.0,180.0,,,,,,,,
ismail_h.,1955.02.27,,67.0,178.0,,,,,,,,
iles_c.,1942.12.07,,,,,,,,,,,
ilin_z.,,,,,,,,,,,,
hankirvine_h.,1943.09.01,,,,,,,,,,,
ivancic_z.,,,,,,,,,,,,
halliwell_n.,,,,,,,,,,,,
ito_s.,,,,,,,,,,,,
iwazawa_t.,,,,,,,,,,,,
ilahi_m.,,,,,,,,,,,,
iqbal_m.,,,,,,,,,,,,
ishiguro_o.,,,,,,,,,,,,
ilie_a.,1976.04.18,1994.0,78.0,180.0,,,0.05836233460043005,0.04104996745941681,0.688772162235655,0.5694322523174573,0.08340320674222632,0.3766038352140804
ivanisevic_g.,1971.09.13,1988.0,82.0,193.0,Left-Handed,Two-Handed Backhand,0.16481451875695705,0.05745670827688486,0.812721680792272,0.6533605886109686,0.07861588529954065,0.4320182666294304
imazruiz_j.,1974.05.30,1995.0,70.0,178.0,,,,,,,,
iwabuchi_s.,1975.10.07,,73.0,175.0,,,0.0356775018415462,0.03885585952270591,0.629175311162679,0.5581447537969276,0.07166011457031422,0.36558441558441557
ishii_y.,1977.04.29,,,,,,0.042702416678624316,0.0496120379393631,0.6756107876797531,0.5984848484848484,0.06497608028970683,0.36904761904761907
iwami_t.,1978.07.09,1996.0,,168.0,,,0.06525997150997151,0.03872863247863248,0.6655922511631951,0.6309523809523809,0.08786167536167536,0.43452380952380953
ivanov_v.,1987.04.10,,,,,,0.06209782555788405,0.03626427187301436,0.7202690658573011,0.6348484848484849,0.07275795081310582,0.3590909090909091
ivanovsmolensky_k.,1981.02.19,1998.0,,,,,,,,,,
ivanov_p.,1983.01.01,1996.0,84.0,193.0,,,,,,,,
ianni_s.,1981.01.31,,,,,,0.029411764705882353,0.07430340557275542,0.6889140271493213,0.6458333333333333,0.09285714285714286,0.375
ionita_v.,1983.05.11,,72.0,185.0,,,0.03725491755896032,0.0413053739147959,0.5348690392295044,0.5347222222222222,0.09861342800865695,0.475
ina_h.,1968.04.25,,,,,,,,,,,
taeim_k.,1981.01.06,2001.0,75.0,185.0,,,,,,,,
inoyatov_m.,1984.11.13,,,,,,0.05712328767123288,0.03684931506849314,0.6818181818181818,0.5625,0.06776255707762557,0.3125
ikramov_s.,1985.01.10,,85.0,180.0,Right-Handed,Two-Handed Backhand,0.05901826484018265,0.03527397260273973,0.6931818181818182,0.59375,0.07424657534246576,0.34375
irwin_r.,1985.07.12,,,,,,,,,,,
istomin_d.,1986.09.07,2004.0,88.0,188.0,Right-Handed,Two-Handed Backhand,0.08123500949025907,0.023720222618871772,0.7094051728363238,0.5873504769415017,0.0762372798378868,0.40108401106099234
ito_y.,1986.08.06,,,,,,0.018867924528301886,0.0,0.5714285714285714,0.3333333333333333,0.05357142857142857,0.33333333333333337
isikustun_z.,,,,,,,,,,,,
ittogi_t.,1988.12.17,,,,,,0.023255813953488372,0.046511627906976744,0.45161290322580644,0.45454545454545453,0.0,
isner_j.,1985.04.26,2007.0,108.0,208.0,Right-Handed,Two-Handed Backhand,0.20688912441977572,0.0259070935152384,0.7880997324276411,0.6861950335925018,0.0560053358899624,0.34178394438819903
inglot_d.,1986.03.06,,95.0,196.0,Right-Handed,One-Handed Backhand,0.167601683029453,0.037050023375409066,0.7349012775842044,0.75,0.008620689655172414,0.0
idmbarek_y.,1986.12.07,,,,,,0.0505271897052719,0.040995203148259135,0.6667949275604778,0.6252913752913754,0.07613051889297076,0.4090909090909091
abbasismail_h.,1990.08.04,,,,,,,,,,,
inzerillo_j.,1990.02.15,,,,,,,,,,,
ito_t.,1988.05.18,2006.0,75.0,180.0,Right-Handed,Two-Handed Backhand,0.05455637955627483,0.041665884048801845,0.6761761922113441,0.5280351313199143,0.07322712331823594,0.37695843976364873
ignatik_u.,1990.07.14,2007.0,82.0,183.0,,,0.06085235920852355,0.035563165905631675,0.7012121212121213,0.6166666666666667,0.07913582236547591,0.375
iremashvili_a.,1990.07.13,,,,,,,,,,,
ive_g.,1991.02.18,,,,,,,,,,,
noelinsausti_j.,1984.03.15,,,,,,,,,,,
itzstein_z.,1988.09.02,,76.0,178.0,Right-Handed,Two-Handed Backhand,,,,,,
ismailov_t.,1995.01.14,,,,,,0.07400819672131148,0.048359631147540987,0.7093831168831168,0.5178571428571428,0.07075328830753289,0.25303030303030305
irwin_w.,,,,,,,,,,,,
igoshin_a.,1992.01.10,,92.0,191.0,,,,,,,,
ivashka_i.,1994.02.24,2013.0,83.0,196.0,Right-Handed,Two-Handed Backhand,0.07932303928357484,0.046054963953920336,0.7231742842298591,0.5854984741207653,0.08933729722569246,0.39335663310732555
ilkel_c.,1995.08.21,,79.0,185.0,Right-Handed,Two-Handed Backhand,0.050650371056934276,0.03319324064074078,0.6500820099031228,0.4691551202420768,0.060695990407228013,0.4149466978271326
ireland_j.,1993.04.15,,,,Right-Handed,Two-Handed Backhand,,,,,,
isarow_p.,1995.10.16,,70.0,175.0,Right-Handed,Two-Handed Backhand,0.08900848843769306,0.04578134155312731,0.7331777789648852,0.5891156462585033,0.09024169392317316,0.3787114845938375
ignacioiliev_j.,1993.07.23,,75.0,183.0,Right-Handed,Two-Handed Backhand,,,,,,
inaimo_l.,,,,,,,,,,,,
ivanov_a.,,,,,,,,,,,,
iamlaor_w.,1995.04.22,,,,,,,,,,,
irshai_g.,,,,,,,,,,,,
irvine_d.,,,,,,,,,,,,
issara_o.,,,,,,,,,,,,
isaacs_j.,,,,,,,,,,,,
ingvarsson_i.,,,,,,,,,,,,
hongip_k.,,,,,,,,,,,,
ismail_a.,1928.09.25,,,,,,0.057123287671232884,0.036849315068493156,0.6818181818181819,0.5625,0.06776255707762557,0.3125
iemetti_j.,,,,,,,,,,,,
irvine_c.,,,,,,,,,,,,
ink_h.,,,,,,,,,,,,
ipsen_j.,,,,,,,,,,,,
itoh_e.,,,,,,,,,,,,
impey_h.,,,,,,,,,,,,
ingayo_l.,,,,,,,,,,,,
illingworth_a.,,,,,,,,,,,,
ingram_a.,,,,,,,,,,,,
ingraham_w.,,,,,,,,,,,,
iwasaki_h.,,,,,,,,,,,,
ingersoll_h.,,,,,,,,,,,,
inman_f.,,,,,,,,,,,,
iler_a.,,,,,,,,,,,,
izard_w.,,,,,,,,,,,,
iselin_w.,,,,,,,,,,,,
ingram_k.,,,,,,,,,,,,
ingraham_p.,,,,,,,,,,,,
ingraham_a.,,,,,,,,,,,,
iselin_a.,,,,,,,,,,,,
jaite_m.,1964.10.09,1983.0,70.0,178.0,,,0.06224674128407912,0.032160698535651136,0.6935600562525727,0.5297708306504074,0.0909149585924264,0.4299201209144391
jansson_v.,1965.04.10,,66.0,183.0,,,,,,,,
jarryd_a.,1961.07.13,1980.0,70.0,180.0,,,0.050437019493784596,0.04791987814757688,0.7161112649944769,0.5545127922457116,0.09578882710486253,0.4526988337967993
jeffrey_m.,,,,,,,,,,,,
jelen_e.,1965.03.11,,77.0,180.0,,,0.020413806501262115,0.036507762450659065,0.6261866695490057,0.5586320730551501,0.07904328674172033,0.3880940005940007
johnstone_c.,1960.10.12,,68.0,175.0,,,,,,,,
jessel_c.,1963.03.22,,,,,,,,,,,
jensen_l.,1966.06.18,1987.0,86.0,191.0,,,0.06055718080606698,0.055189354902188584,0.6845694630717658,0.5327985673357343,0.06549634567967434,0.43730685023788474
jones_w.,,,,,,,,,,,,
jones_k.,1964.03.31,1986.0,76.0,185.0,,,0.03124732856241956,0.04179559602193617,0.6439227854414706,0.6026125116713351,0.08924992334921747,0.32042296918767504
johnston_p.,1960.06.01,1979.0,75.0,178.0,,,,,,,,
jordan_a.,1962.01.08,,75.0,185.0,,,0.06470319634703196,0.030547945205479446,0.7272727272727272,0.6875,0.09369863013698632,0.4375
joubert_d.,1953.06.10,,,,,,,,,,,
james_j.,1951.03.07,,79.0,183.0,,,,,,,,
joaquim_r.,,,,,,,,,,,,
jarrett_a.,1958.01.09,,,,,,,,,,,
jauffret_f.,1942.02.09,,75.0,180.0,,,,,,,,
joelson_b.,1961.09.30,1987.0,75.0,183.0,,,0.08040201005025126,0.035175879396984924,0.7586206896551724,0.6428571428571429,0.05970149253731343,0.25
jovanovic_b.,1939.10.21,,,,,,,,,,,
johansson_k.,1951.02.12,,,,,,,,,,,
zhelyazkov_e.,,,,,,,,,,,,
jumatano_a.,,,,,,,,,,,,
jones_g.,,,,,,,0.07433544972214301,0.03806660695944567,0.6798154881865619,0.6363211951447245,0.06637774843745936,0.549047619047619
jacques_w.,1938.03.10,,,,,,,,,,,
jensen_n.,,,,,,,,,,,,
johansson_l.,1952.06.03,,,,,,,,,,,
joly_p.,,,,,,,,,,,,
jones_r.,,,,,,,,,,,,
jemsby_p.,,,,,,,,,,,,
janssens_c.,,,,,,,,,,,,
jauffret_p.,,,,,,,,,,,,
jensen_m.,1968.10.30,1991.0,82.0,193.0,,,0.04216949152542373,0.0938790510983239,0.5302415458937197,0.33131313131313134,0.06010689454018005,0.2666666666666667
johnson_p.,1964.09.11,,68.0,173.0,,,,,,,,
jonsson_l.,1970.06.27,1988.0,70.0,188.0,,,0.03412572209365232,0.01860069221332734,0.6247861050490758,0.5436386353504334,0.09422493480285475,0.447947158803744
jabali_r.,1970.05.16,1988.0,84.0,191.0,,,0.037949182872911214,0.0624814831773367,0.6417489628561969,0.536918251345229,0.09455481636465995,0.4289923166236191
jonsson_o.,1966.11.03,1989.0,70.0,178.0,,,,,,,,
joffe_h.,1971.10.24,,,,,,0.07467532467532467,0.02829313543599258,0.8024296675191815,0.5625,0.08583603896103896,0.2777777777777778
janecek_r.,1972.06.09,,77.0,183.0,,,,,,,,
hoji_s.,1968.01.28,,,,,,,,,,,
johnson_d.,1968.09.09,1992.0,84.0,191.0,,,0.0412310957059298,0.04986166383444079,0.681550277560282,0.48497353341103344,0.0668959737064008,0.36097985347985345
joyce_m.,1973.02.01,1991.0,75.0,180.0,,,0.042565439511138815,0.04558526923753994,0.6748647249979616,0.5537248883224117,0.08579819933875694,0.4473693577820374
jurecka_o.,,,,,,,0.010416666666666666,0.009615384615384616,0.532413350449294,0.5625,0.025,0.0
jordan_m.,,,,,,,,,,,,
johansson_t.,1975.03.24,1994.0,80.0,180.0,Right-Handed,Two-Handed Backhand,0.10476252004745683,0.03600394710910099,0.7624975019722563,0.592795495989911,0.08427255305774248,0.4265414944378836
jorquera_m.,1978.06.12,,,,,,,,,,,
jonsson_f.,1977.03.28,1996.0,82.0,193.0,,,0.07019496463338676,0.023906672730545496,0.6827575929099239,0.5783507387674055,0.06879730102406025,0.3002460529666412
johansson_j.,1982.07.01,2000.0,90.0,198.0,Right-Handed,One-Handed Backhand,0.17344157242748548,0.055499001941633874,0.7859951772795135,0.6741986188414758,0.06361864448495005,0.34028064501522176
jeanpierre_j.,1980.03.10,1999.0,77.0,188.0,,,0.037841704566278514,0.044105236241574884,0.6747977746299939,0.5482251082251082,0.11644976540250603,0.28754385964912277
joseph_l.,1981.09.14,,,,,,,,,,,
jiang_s.,1980.10.08,,,,,,0.02666666666666667,0.03470588235294118,0.4591750841750841,0.3214285714285714,0.05517503805175038,0.125
johnson_r.,,,,,,,,,,,,
jakupovic_a.,1981.12.14,,,,,,0.05732275895217496,0.036683489545782266,0.6830143540669853,0.5657894736842105,0.0684450853160298,0.3157894736842105
junqueira_d.,1980.12.28,2001.0,72.0,178.0,,,0.01576597471759509,0.03027382603902519,0.5681576663680561,0.4745000320373375,0.07635176079845184,0.4081586420952937
jennings_k.,1944.01.22,,,,,,,,,,,
junaid_r.,1981.05.25,,,,,,0.03946360153256705,0.0764367816091954,0.6484848484848484,0.3333333333333333,0.06293835363602805,0.2
juska_a.,1985.05.22,,,,,,0.06053424657534243,0.034013698630137,0.7022727272727277,0.61875,0.079433789954338,0.36875
jones_a.,1980.04.26,2000.0,69.0,180.0,Right-Handed,Two-Handed Backhand,0.044590855499657064,0.030089448469021216,0.6389556199406182,0.5050478932831873,0.09429236689475914,0.3290154290154291
jaya_a.,1985.01.10,,,,,,0.05333333333333334,0.04,0.6590909090909091,0.5,0.0547945205479452,0.25
sunjun_w.,1986.06.14,2005.0,90.0,191.0,,,,,,,,
johnson_l.,,,,,,,,,,,,
jaziri_m.,1984.01.20,2003.0,82.0,185.0,Right-Handed,Two-Handed Backhand,0.05197875233477484,0.03914742491387604,0.706414883228105,0.5798671651719736,0.07726802361969856,0.3890173137938144
jarc_r.,1985.07.20,,,,,,0.06343987823439878,0.03159817351598174,0.7196969696969697,0.6666666666666666,0.08937595129375953,0.4166666666666667
joffey_m.,,1975.0,,,,,,,,,,
jeanclaude_f.,1981.10.02,,,,,,,,,,,
joyner_b.,,,,,,,,,,,,
junquet_c.,,,,,,,,,,,,
jenkins_s.,1986.09.23,2004.0,77.0,188.0,Right-Handed,Two-Handed Backhand,0.0728358997291246,0.05644538356811216,0.6646877159004833,0.5896040777210854,0.07144928703272277,0.3589916821038102
jebavy_r.,1989.11.16,,90.0,185.0,Right-Handed,Two-Handed Backhand,,,,,,
jansevanrensburg_b.,1983.01.19,,,,,,,,,,,
jouan_r.,1985.07.16,2006.0,77.0,183.0,,,0.08951836732904223,0.02524755449804119,0.6764429452805166,0.6253968253968253,0.03997445721583652,0.2777777777777778
jankovits_y.,1987.01.06,,72.0,,,,,,,,,
jelenic_p.,1987.06.13,,80.0,,,,0.06433350488934637,0.024704065877509007,0.7516573176950536,0.525,0.07926829268292683,0.15384615384615385
jung_j.,1989.06.15,2011.0,69.0,180.0,Right-Handed,Two-Handed Backhand,0.05206268563687587,0.032288992843627094,0.6644512615578894,0.525021164952515,0.06776128280370543,0.4276266061980347
jotovski_t.,1990.10.27,,,,,,0.05333333333333334,0.04,0.6590909090909091,0.5,0.0547945205479452,0.25
jim_s.,1983.06.24,,,,,,,,,,,
johnson_s.,1989.12.24,2012.0,86.0,188.0,Right-Handed,Two-Handed Backhand,0.10409917144202034,0.035955614958986144,0.7535106563307551,0.6262121644822495,0.07167078856467428,0.39448032843839115
jenkins_j.,1990.11.25,,77.0,183.0,Right-Handed,Two-Handed Backhand,,,,,,
janowicz_j.,1990.11.13,2007.0,94.0,203.0,Right-Handed,Two-Handed Backhand,0.10487168261520581,0.054888034800499266,0.7407436886379167,0.6165532594873581,0.07481112802115919,0.3953952905722389
johannigmann_n.,1990.12.20,,,,,,,,,,,
